loss
-24596.18167883583
-32921.79301797726
-34986.003398318084
-25324.51069026321
-14773.825583086751
-34022.80379259742
-24244.391785441712
-26709.434019004548
-30304.670578722667
-33132.48358931275
-29248.291464414928
-32863.99808733861
-28779.48716803711
-27580.514160171755
-25285.465141887853
-38349.02350953315
-21895.109204271954
140.32389529147332
-41605.19077751767
-36471.33940971457
-26738.990195791743
-28792.416269458965
45772.50000269699
-27156.1213874397
-12319.869777959912
-28950.982045717166
-33360.69292163071
-35500.42769802757
-34947.162189781484
-24054.86961163386
-29013.778257933747
-27837.685800228082
-15815.121042799206
-16407.736961626222
-37450.46440339456
-37042.04343207555
-30475.585877574882
-26315.264016587407
-34476.69279847724
-37848.04788062582
-36374.58962420296
-38434.12501584021
-35144.300959934895
-33415.60477001013
-38418.30058964632
-25791.307713086368
-11404.845196001384
-27309.0440802962
-32834.81727197526
-36767.14817930825
-38682.89199057866
-38948.16459872313
-42746.66242503194
18859.94511287321
-32846.992589636815
-28389.501816770437
-32503.774040013723
-29325.667546194643
-4338.495783682544
-31623.25088666039
-36119.22901782008
-31084.24160621036
-40468.88239273747
-30420.15605839727
-34249.900416722674
-28509.128558610548
-38798.69087275956
-38225.1811314667
-36207.81100411316
-40342.68298283652
-38460.13125336625
-32684.28851689848
-12411.926685393402
-25019.00387015594
-36413.388603342864
-23580.119266183185
-32795.18334315071
-31536.732541547386
-33481.70416984622
-42979.151699583264
-38044.64696990951
-15161.525507331038
-37289.544115339915
-36674.332730333714
-35347.573831942536
-36219.0805160872
-39912.85142060104
-22500.314909255518
-39410.11570484556
-35934.417937003345
-17590.18112597494
-37373.958010566705
-17165.44768657708
-26813.404077049177
-39129.62469271641
-43042.04571667079
-40357.67944962552
-35081.19434533816
-42235.095195211994
-34807.54172455496
-32272.663281166122
-35231.484153393
-39415.92231299153
-39184.83339279568
-36493.35206608203
-39217.513705432764
-33412.0703567087
-40586.34458106484
-40221.71995126913
-35835.05720888218
-36019.41850729146
-32991.14011610974
-40701.387077769774
-38053.05606982673
-41366.41759864383
-31743.552592144355
-33964.39080644781
-21335.848808106435
-40001.63518869634
-41233.52621787648
-19956.55898014341
-42810.4266308127
-40527.857256103816
-36624.62607931905
-38531.66267510587
-37214.36188632244
-32602.69694391494
-29523.353104572598
-43930.89006706497
-36497.61622017089
-44237.51287557211
-41287.2067245665
-33396.697649112786
-38198.225705269964
-39285.43004797934
-40381.607103914306
-44621.367368344705
-41213.74382743073
-34764.97790658256
-37341.97830059984
-43231.72362120418
-21288.176303730826
-38704.75455224732
-42580.58495161517
-36909.6727205932
-39723.19811614535
-42789.37723158109
-39359.992062603604
-36458.92982619719
-41699.139666276285
-39138.595823595744
-32113.17872175069
-37098.413898070816
-37420.59414401134
-28299.68395433852
-37094.76090246233
-32923.849813633264
-38832.20758499266
-39366.65110557415
-36128.60319331838
-31158.872700259875
-33213.383225698744
-37257.94795956795
-36371.79674440413
-28908.08684955259
-43001.76070073663
-11804.73973039027
-31526.989543157568
-42492.07195712434
-38362.89595732108
-35804.77223453816
-40996.87859778906
-39415.363942591575
-29176.122828381824
-36885.52135455309
-5407.690339908529
-42454.41199569055
-37126.62884039502
-38309.46073268994
-39228.33271749515
-32353.06946274157
-40396.7150083283
-38620.475742549635
-17020.391485754906
-38837.2087741749
-38804.766047494675
-24573.04315849428
-36254.038122289894
-34123.13719472449
-39473.349494527676
-20674.898648525086
-39303.11856556341
-27057.0535669569
-37569.1462067424
-37805.146865893345
-18935.94405869217
-32641.457369983364
-39904.20894200239
-36944.00234517176
-39729.66710979811
-42462.990525067085
-30534.07876841299
-42562.929211089424
-42618.00518900353
-43671.68961601573
-39422.00848593557
-40191.36856294913
-43537.73607923496
-38365.54007320112
-26296.671177839133
-14427.188377897794
-41181.02881982859
-42211.36909771917
-38327.05441429423
-44388.109856581024
-44785.97229773294
-36262.005719704575
-41225.69513728291
-38001.94035107222
-42769.05837454676
-38691.929164857625
-37535.35125057733
-39788.29025407616
-32265.54010007943
-41884.63901175714
-37053.680351585244
-42680.94751925705
-42401.65281832692
-43910.8741249208
-42030.23706438647
-40483.850391062966
-40770.28635564898
-33527.81431907369
-33626.78523324825
-39805.58805386113
-44473.70691940095
-41518.6005195404
-36363.07684444988
-41891.83462761276
-40599.79388528266
-37029.68097255935
-34366.58489047359
-31301.2810280069
-33363.86614794063
-37685.42282923576
-40203.2630932836
-45360.46791517168
-34739.59427422589
-33820.46724066005
-35707.30831749727
-44993.18595018909
-39122.23384605416
-34273.299624154715
-42515.527322167065
-35908.31516597809
-42648.047941686025
-32739.985509293267
-37822.00610105404
-43488.08900986102
-37948.44749610151
-35545.01725800326
-35593.754725130995
-36892.55552155717
-40843.255600100165
-31334.651692976768
-42861.83255918709
-34215.11634476267
-39239.97251973432
-34594.87499214397
-33773.920401139236
-35744.17862241799
-40164.71820993091
-40501.685448094875
-41119.90241543935
-30407.38139394169
-40964.624487618894
-39741.846477605184
-40565.437115777546
-41359.1347258026
-43308.69289923075
-41052.04561170454
-37259.10045044545
-42145.78877398586
-30024.617982843545
-36200.05582579765
-35849.69321796482
-38461.07598642927
-40378.08145308442
-43330.22638619571
-44189.75969603434
-42955.02435396733
-43313.11199239961
-39189.82968381217
-36508.843599083775
-39387.12031820046
-42897.602048694396
-44765.417596531726
-41626.615914951
-32868.63170003939
-20315.823877182997
-43336.10067534448
-27589.20924229336
-43537.76724169407
-39992.851499063974
-36537.6421246678
-26282.928597404807
-39208.48501713372
-39348.49245480389
-42720.16752585182
-42030.47442324494
-38900.04456919491
-40437.01856515532
-37345.36905902766
-40045.25719343209
-31870.192113111192
-42410.978777298966
-35129.23059619827
-37040.394394936455
-38699.50520981158
-43695.196533283604
-20237.47007602831
-40534.68664167627
-40534.50852565016
-29557.386193792558
-43513.24916742397
-40463.48716169348
-36047.64689655414
-43443.62708221715
-45051.717574519134
-45037.65884646242
-42497.695756059344
-28560.711196490098
-24232.807743081743
-18135.83794696573
-37316.43749278918
-44026.87783031386
-36523.77727824044
-40611.5404639329
-43917.78160675928
-40178.181337410875
-41613.81251197521
-45032.65465166468
-42461.293949496554
-43144.67456775458
-32751.83249543255
-32472.48501270221
-39747.070292257886
-43054.983096988
-44005.865579860285
-45120.386446831915
-44962.95730031708
-40787.75606017849
-42832.6857050963
-41805.79243065833
-44683.2509403663
-42127.78692082244
-38310.36786011153
-42552.30118685605
-39349.044440840145
-43277.69161302047
-42772.380870976354
-41827.47745785744
-44923.997587320744
-44671.06949479332
-43384.679396153646
-42440.760066266615
-41178.15346128178
-43475.38812027065
-41451.068398784984
-42886.360853903876
-39245.49908408907
-39137.1793499017
-46004.515959061784
-45363.187466865806
-45332.67625745407
-41435.36239758283
-44708.722821446514
-44859.50713246986
-37873.254398567675
-38557.760413482734
-41692.407082991995
-37026.09581542486
-42797.77609209073
-44305.11789186158
-23092.823602568482
-44262.47929196965
-42465.52703661775
-29791.73350738973
-42186.99415825823
-43843.54817734352
-42824.139341900074
-42947.36172276246
-44741.98554173885
-40182.32041659686
-43735.050911462
-43358.50142386819
-44128.6157794435
-43824.53664317411
-39294.22085921919
-42002.25753923163
-42466.06728321056
-32191.91571449957
-41243.916386172656
-39755.45990699896
-39457.71703031101
-44680.97078243154
-44983.86803544459
-36805.00062515295
-40064.426507809134
-42240.41165746297
-42990.313185819796
-44147.80185962794
-38155.844783465946
-32906.02041996189
-41110.325127071024
-29942.737484138615
-40427.35840694302
-40276.91046998621
-42122.89894651101
-38422.78543915336
-38283.576964534994
-20232.062346781786
-39961.139938015585
-41472.58956317878
-37291.355717737526
-42361.794557634894
-44809.638612853436
-43236.29131696774
-45385.33774029286
-45029.030113998626
-44096.984276622235
-45654.811166408734
-44896.43061335647
-40141.67367987177
-43967.36630116406
-28879.20572693062
-45221.524934154775
-43554.159323184955
-22014.84445778661
-42603.21370191456
-45901.4225690145
-44485.48029354345
-45811.391627314886
-42114.654146846915
-43167.02933371816
-43559.19343924438
-43287.016301877826
-41544.15862196742
-42272.881770079635
-42774.313200604935
-34604.61444014921
-40964.62011536827
-37705.07965599976
-46030.01167721102
-45123.49756815905
-40529.84577317761
-45982.969203139204
-44199.73815345653
-44130.33188443406
-42347.777785704115
-42995.896051121694
-45571.42544350954
-38810.43732734186
-39395.84997725125
-42397.1373971031
-45541.72719177413
-43698.10483959871
-45217.57425955543
-40474.39711745194
-43535.89285104548
-38900.15812095374
-44640.15868647089
-43125.65378313476
-43018.864438054414
-45099.80803490775
-43864.188745224434
-44825.917845211516
-40669.81169274384
-43881.68060328964
-40017.80324382537
-40815.688853653606
-44182.32325644534
-42566.47875963966
-45503.910284873025
-43196.32174937047
-43463.39420241253
-46107.515196982575
-41441.62194199365
-43899.67876581603
-42060.48043489303
-38399.196466388144
-45009.17724844323
-41528.78678750311
-43354.63549196213
-39426.011482663554
-41810.8267664245
-42041.45661395354
-41731.54971289392
-42490.588901170624
-39897.335595813995
-44410.511353012
-42442.70231081128
-38138.15208934289
-42786.73193576747
-42162.97319731323
-39928.98754204014
-45282.93507251801
-46334.05341264906
-44154.304899984716
-42200.17048345423
-43480.405545826
-44687.80188439016
-43379.61804505757
-41065.636359973454
-44521.04726642132
-43571.185338872354
-39348.166241607076
-41948.426650435526
-39431.48590693112
-43032.61494089126
-43234.79863553675
-41609.83671189984
-39580.48094885438
-42966.700398356705
-41283.33296675279
-44553.130459718
-42552.1459011245
-44009.69305094702
-39814.318405382626
-43877.76089499683
-39981.60200893614
-43238.04532685388
-43257.145994692924
-46237.171561580704
-43437.798140535466
-44371.09700997349
-41337.060894247945
-42222.27310260117
-44988.88109886391
-46202.038109538626
-43808.52621555425
-39268.11811522917
-46532.02876311056
-45445.93717926739
-44435.767010076735
-46487.42832175304
-44143.14740314618
-41471.585445596036
-43844.89472659166
-45836.128539443955
-35345.38519030212
-45019.4556997796
-46137.15263252483
-41238.793146949094
-45187.612582044036
-43430.81708372236
-42774.11336876634
-33682.57672705261
-45284.72084965797
-45542.82612246542
-42610.2179979261
-44914.49138562586
-43981.017399735414
-44517.91871978646
-39141.77459309428
-43907.85618031391
-44528.38860197821
-44735.620970346725
-43068.35104932947
-43615.25181840702
-39198.27781181163
-43989.815135929835
-40021.023115840835
-46864.59298779149
-41004.28817741307
-43618.596816208876
-40176.91569885368
-42415.87082465754
-41176.53377682925
-44039.27977602124
-44158.87893800897
-44132.7944358002
-45088.297523898225
-44636.991335671664
-43791.48619668422
-43417.37303778571
-45290.51538621691
-44732.411936920944
-42575.06686094714
-43827.00162924944
-40291.3869170893
-43336.31751919783
-45701.15367611957
-40788.498465938705
-45339.31469366498
-40512.967859771976
-42984.377855523344
-43177.95329732474
-44146.69770914738
-37393.82644629145
-42467.13302958703
-33858.18902480356
-41731.25287223723
-39852.978315988774
-45195.53143290484
-44590.0401811139
-44608.010831802305
-45423.46571706756
-34905.30658484151
-33362.02536425165
-44569.61167891154
-42894.840111146266
-43493.879273791805
-44850.50590893828
-44389.35850921239
-44102.51192965159
-39757.639947270945
-42771.46915516213
-38262.127242076145
-43120.22778807307
-45760.22406296082
-45221.55351591546
-44776.82915589549
-45506.05971740842
-44220.15743104207
-40756.52523010431
-44328.54681476911
-46338.65429259791
-33898.27094589254
-43553.94174209171
-45198.243853289714
-41946.46258165947
-42245.2381913901
-28141.622450336265
-39688.47546152934
-43090.338765600194
-44822.59842298026
-44322.818579416
-39944.13471924842
-42048.47642902959
-43097.88800775872
-44885.32305231371
-45812.283541744335
-40880.26153345853
-43902.408594639615
-44037.61397937935
-44771.38759151115
-44346.29047652133
-41621.1674413979
-43486.3952891351
-45021.34154695389
-45018.3413617781
-46511.66740005056
-42714.87866942309
-37946.36865060703
-43894.083859055034
-39585.73689891661
-43321.302965620496
-44865.15151494089
-41133.76164800925
-45479.9317504489
-45795.62121280192
-44003.42529662838
-46627.79012750884
-45060.40870369652
-44251.07774759994
-39608.41657391198
-45924.13053037706
-43427.91228978191
-42497.94847290344
-46427.20546647151
-43390.705464067985
-40907.04985030158
-46610.99265938309
-45217.722534199995
-44962.19778579249
-45556.14488102646
-44777.043004494
-43398.29814740501
-42112.13158299372
-44107.98130668389
-46046.88546724405
-47011.47605679984
-43784.83173102831
-39116.73616885778
-40677.07261009337
-40951.44766356867
-32465.46415095566
-44955.89902178591
-41633.24315571521
-43864.112661043364
-45696.378838896024
-39750.47117989085
-43240.7136085496
-45720.75084286771
-43584.37094521859
-38846.94224642416
-45146.23986693454
-42532.14451700872
-46723.47444190349
-45173.99936315005
-46714.09918330761
-41733.266526168154
-38005.35803533429
-46248.48911181651
-44803.741706353416
-46110.65632790983
-42712.00191640044
-45582.45451273521
-44491.66096500584
-45513.452497485225
-42641.00603224483
-46102.80582458892
-40967.10012442275
-43841.48568699766
-45421.12143652086
-44067.05062489062
-44386.19152437648
-45731.31430525547
-44665.52440630865
-45198.78661200531
-45976.04799152113
-43507.650129941096
-44487.39535010185
-44191.12432161034
-42716.12023790391
-43877.15835247551
-44822.827806208814
-44092.8850646251
-42233.44172782386
-43251.28172099949
-44358.79775424061
-44213.54692791023
-42230.78918490772
-38788.91937864571
